Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-07 00:00:00-05:00,72.76757562441631,73.6870288608665,72.72046181869683,73.35922241210938,23446000,0.0,0.0
2020-02-10 00:00:00-05:00,73.11572029684962,74.86039152922719,73.11572029684962,74.8197250366211,28398000,0.0,0.0
2020-02-11 00:00:00-05:00,74.97495904394647,75.85870239357342,74.66887063576853,74.82518768310547,26892000,0.0,0.0
2020-02-12 00:00:00-05:00,75.10737044126222,75.41559281623654,74.79146728971482,75.29532623291016,23352000,0.0,0.0
2020-02-13 00:00:00-05:00,75.0186091147653,75.73721207533058,74.61740766825774,75.1163101196289,18590000,0.0,0.0
2020-02-14 00:00:00-05:00,75.16292042472107,75.41783142089844,74.75328149590585,75.41783142089844,23956000,0.0,0.0
2020-02-18 00:00:00-05:00,75.13317271810725,75.9578990833867,75.0136552735435,75.3647689819336,22414000,0.0,0.0
2020-02-19 00:00:00-05:00,75.63256420125067,75.98149848810453,75.45055627543236,75.71290588378906,18986000,0.0,0.0
2020-02-20 00:00:00-05:00,75.48031267396853,75.85920578370134,74.72749814959167,75.28938293457031,21932000,0.0,0.0
2020-02-21 00:00:00-05:00,74.78749729841422,74.99504475361177,73.4192368974724,73.65083312988281,34634000,0.0,0.0
2020-02-24 00:00:00-05:00,70.72484423331122,71.26342933886559,69.99484510495328,70.50068664550781,57342000,0.0,0.0
2020-02-25 00:00:00-05:00,71.0665474882961,71.32145089442864,68.55715077419704,68.85718536376953,49566000,0.0,0.0
2020-02-26 00:00:00-05:00,69.23854851169439,70.20858890465031,68.38852497379064,69.09175109863281,44048000,0.0,0.0
2020-02-27 00:00:00-05:00,67.5484352867197,68.02670935784835,65.32221299886294,65.36784362792969,59566000,0.0,0.0
2020-02-28 00:00:00-05:00,63.354863232792546,66.51095128817234,63.03250896450946,66.42118835449219,75782000,0.0,0.0
2020-03-02 00:00:00-05:00,67.0301837575287,68.97720389917308,65.80053302612448,68.8899154663086,48630000,0.0,0.0
2020-03-03 00:00:00-05:00,69.40121547517641,69.9333457001345,66.05766389502308,66.52334594726562,48046000,0.0,0.0
2020-03-04 00:00:00-05:00,67.40809136687633,68.8393418006911,66.60865486936433,68.761474609375,38266000,0.0,0.0
2020-03-05 00:00:00-05:00,66.9602591759261,67.39221393097125,64.7236170989283,65.41494750976562,51226000,0.0,0.0
2020-03-06 00:00:00-05:00,63.333044937622745,64.77916882518498,62.5390644472854,64.39185333251953,53212000,0.0,0.0
2020-03-09 00:00:00-04:00,59.7742617420162,62.22712368919606,59.51142024133179,60.283084869384766,67308000,0.0,0.0
2020-03-10 00:00:00-04:00,62.48698535745458,63.53587676445679,60.44227179174793,63.49818420410156,52228000,0.0,0.0
2020-03-11 00:00:00-04:00,61.97617762125686,62.53459277109558,59.31651391772958,60.275638580322266,52170000,0.0,0.0
2020-03-12 00:00:00-04:00,55.84153868379028,59.2074061023628,55.21171126253702,55.29155349731445,84534000,0.0,0.0
2020-03-13 00:00:00-04:00,58.469964033701615,60.491366576214524,55.40229973821715,60.4898796081543,74002000,0.0,0.0
2020-03-16 00:00:00-04:00,54.35376142354651,57.14420291358328,53.284540483277816,53.7750129699707,85048000,0.0,0.0
2020-03-17 00:00:00-04:00,54.21042916682739,56.08255967905714,52.37053521214385,55.53406524658203,77230000,0.0,0.0
2020-03-18 00:00:00-04:00,52.39533722253169,54.87448381968659,51.44166475366036,54.3934326171875,84668000,0.0,0.0
2020-03-19 00:00:00-04:00,54.20746130353997,57.42702731100827,52.573775192398216,55.31040573120117,73022000,0.0,0.0
2020-03-20 00:00:00-04:00,56.323590037802575,56.73372462631914,52.84068671804199,53.179405212402344,72036000,0.0,0.0
2020-03-23 00:00:00-04:00,52.6338819679215,53.1298104352192,50.26413527911263,52.400794982910156,80882000,0.0,0.0
2020-03-24 00:00:00-04:00,54.73909988543742,56.287885146696006,54.08695269257839,56.261104583740234,66890000,0.0,0.0
2020-03-25 00:00:00-04:00,55.864854970127226,56.977220632460785,53.85832581198995,54.67561721801758,81630000,0.0,0.0
2020-03-26 00:00:00-04:00,55.13732283187484,58.022139166373606,54.231259867670055,57.61448669433594,71434000,0.0,0.0
2020-03-27 00:00:00-04:00,55.825181112253354,57.065002295333954,54.84522747829489,55.08327102661133,64170000,0.0,0.0
2020-03-30 00:00:00-04:00,55.79393255236979,57.11260837301828,54.37756330811369,56.87406539916992,51482000,0.0,0.0
2020-03-31 00:00:00-04:00,56.89787452972024,58.28696761942579,56.443603873563255,57.667057037353516,49728000,0.0,0.0
2020-04-01 00:00:00-04:00,55.64317213039015,56.02454351034657,54.42567062720293,54.830841064453125,46884000,0.0,0.0
2020-04-02 00:00:00-04:00,54.46583947065915,55.88419522646378,54.37359825654327,55.58564758300781,39298000,0.0,0.0
2020-04-03 00:00:00-04:00,55.49513315127995,55.719540461083184,53.550848695595285,54.446990966796875,46268000,0.0,0.0
2020-04-06 00:00:00-04:00,56.436658461574886,59.24658920793496,56.08653234433062,58.86273956298828,53294000,0.0,0.0
2020-04-07 00:00:00-04:00,60.55285536484467,60.75122747659695,58.630141551102014,58.84239959716797,47746000,0.0,0.0
2020-04-08 00:00:00-04:00,59.833768652185626,60.457148811082426,58.924236050374674,60.0212287902832,39502000,0.0,0.0
2020-04-09 00:00:00-04:00,60.70560820941653,60.77950257752298,59.34949331749436,60.07925033569336,43508000,0.0,0.0
2020-04-13 00:00:00-04:00,59.96667641062924,60.5285649530198,58.896365855544225,60.38226318359375,34796000,0.0,0.0
2020-04-14 00:00:00-04:00,61.747560555689844,63.58150310931326,61.342881976963874,62.94472885131836,49408000,0.0,0.0
2020-04-15 00:00:00-04:00,61.773340354351014,63.50165503792342,61.51496357674615,62.60947799682617,33434000,0.0,0.0
2020-04-16 00:00:00-04:00,63.18624658186888,63.429250466609666,61.625062496196314,62.65907287597656,50362000,0.0,0.0
2020-04-17 00:00:00-04:00,63.7193688333118,64.19446460775627,63.04391450926049,63.640018463134766,38980000,0.0,0.0
2020-04-20 00:00:00-04:00,63.03251056996715,63.5581973443041,62.554932703521516,62.81480026245117,33910000,0.0,0.0
2020-04-21 00:00:00-04:00,61.84227585894478,62.20281832216117,59.992960525553144,60.32176208496094,43060000,0.0,0.0
2020-04-22 00:00:00-04:00,61.769874449157605,63.75720546304819,61.59431383533903,62.64617919921875,41848000,0.0,0.0
2020-04-23 00:00:00-04:00,63.059787909220546,64.13892578428008,62.76818322207261,63.29584884643555,31324000,0.0,0.0
2020-04-24 00:00:00-04:00,62.545006353643096,63.49867503200305,61.9637796666038,63.44462203979492,32792000,0.0,0.0
2020-04-27 00:00:00-04:00,64.27232938713897,64.27976801111032,62.93332031778721,63.27451705932617,32012000,0.0,0.0
2020-04-28 00:00:00-04:00,63.87211485975965,63.87806273232001,61.10830647430788,61.18120574951172,59026000,0.0,0.0
2020-04-29 00:00:00-04:00,66.52681783098114,67.44577170128504,65.72738138872761,66.5278091430664,75872000,0.0,0.0
2020-04-30 00:00:00-04:00,65.704582429192,67.09020232436121,65.58604873010934,66.88389587402344,53378000,0.0,0.0
2020-05-01 00:00:00-04:00,65.88409373143328,67.05299435560296,65.01621899501687,65.49280548095703,41450000,0.0,0.0
2020-05-04 00:00:00-04:00,64.87885287235414,65.84244612031475,64.42110881077632,65.79978942871094,30080000,0.0,0.0
2020-05-05 00:00:00-04:00,66.35127171542406,68.13760114511875,66.32845640054424,67.0053939819336,33030000,0.0,0.0
2020-05-06 00:00:00-04:00,67.53009077220267,67.99774795554235,66.81595252453063,66.81644439697266,24308000,0.0,0.0
2020-05-07 00:00:00-04:00,67.74085452360723,68.31910733537178,67.21169814896533,68.06916046142578,27952000,0.0,0.0
2020-05-08 00:00:00-04:00,68.59335815328055,69.3684961292678,68.21397316576557,68.85322570800781,27738000,0.0,0.0
2020-05-11 00:00:00-04:00,68.3528296996053,70.24975455846787,68.29688488866854,69.59165954589844,28242000,0.0,0.0
2020-05-12 00:00:00-04:00,69.78307589104782,70.17386466357219,68.17874730435253,68.22685241699219,27812000,0.0,0.0
2020-05-13 00:00:00-04:00,68.29182952355184,68.70999674022836,65.87913484033389,66.9171142578125,36252000,0.0,0.0
2020-05-14 00:00:00-04:00,66.20743997375277,67.31832243581317,65.65646721428507,67.25434875488281,32062000,0.0,0.0
2020-05-15 00:00:00-04:00,66.95033706923776,68.16436887948308,66.40481277732228,68.10039520263672,34154000,0.0,0.0
2020-05-18 00:00:00-04:00,67.53306719171812,69.0493662081308,67.16112080465223,68.63352966308594,36448000,0.0,0.0
2020-05-19 00:00:00-04:00,68.78512494419972,69.03323292643849,68.11502075195312,68.11502075195312,25612000,0.0,0.0
2020-05-20 00:00:00-04:00,68.91322103588824,69.94674329894777,68.79767642815746,69.76324462890625,33108000,0.0,0.0
2020-05-21 00:00:00-04:00,69.82671727336341,70.19816411800524,69.10514057388042,69.56883239746094,27700000,0.0,0.0
2020-05-22 00:00:00-04:00,69.26682025016942,70.06278323735867,69.02480391460554,69.94673919677734,26188000,0.0,0.0
2020-05-26 00:00:00-04:00,71.27830745584195,71.46328930381696,70.03153963793783,70.2740478515625,41212000,0.0,0.0
2020-05-27 00:00:00-04:00,70.28545746997564,70.50812430309784,68.99802319120768,70.31471252441406,33716000,0.0,0.0
2020-05-28 00:00:00-04:00,69.27425695182006,71.45534757827656,69.23160783577364,70.2596664428711,33844000,0.0,0.0
2020-05-29 00:00:00-04:00,70.27009068134761,71.04522865687635,70.09205556424409,70.86421203613281,36418000,0.0,0.0
2020-06-01 00:00:00-04:00,70.34200066540495,71.31253304675782,70.32265872857073,71.0080337524414,24342000,0.0,0.0
2020-06-02 00:00:00-04:00,70.94503551579085,71.39434956396636,70.36380886845413,71.37500762939453,25562000,0.0,0.0
2020-06-03 00:00:00-04:00,71.32938793207813,71.73862575322607,70.90671064402268,71.23416900634766,25124000,0.0,0.0
2020-06-04 00:00:00-04:00,70.93760428274607,71.36212044103614,69.66456281482078,70.03402709960938,29686000,0.0,0.0
2020-06-05 00:00:00-04:00,70.08312154837037,71.66414320514372,69.72754321013048,71.33385467529297,34698000,0.0,0.0
2020-06-08 00:00:00-04:00,70.53788157818248,71.80993922044472,70.53788157818248,71.74150085449219,28084000,0.0,0.0
2020-06-09 00:00:00-04:00,71.67951475510814,72.80230055915051,71.57289195071547,72.21511840820312,28184000,0.0,0.0
2020-06-10 00:00:00-04:00,72.3827419110191,73.11270328187872,72.22057535827327,72.6956787109375,30504000,0.0,0.0
2020-06-11 00:00:00-04:00,71.53668130916523,72.13154416356554,69.52916106181938,69.62041473388672,39826000,0.0,0.0
2020-06-12 00:00:00-04:00,70.84288757946392,71.26492169051431,68.73668227271367,70.0836181640625,38928000,0.0,0.0
2020-06-15 00:00:00-04:00,68.97373418785799,70.65988799982959,68.83090956978995,70.4144058227539,30078000,0.0,0.0
2020-06-16 00:00:00-04:00,71.67256608486987,72.15857379997503,70.71442902210995,71.548583984375,34184000,0.0,0.0
2020-06-17 00:00:00-04:00,71.7687936858653,72.40556421305439,70.98621702522232,71.96517944335938,30992000,0.0,0.0
2020-06-18 00:00:00-04:00,71.86796226905375,71.97954918917922,70.76948264751202,71.21333312988281,31638000,0.0,0.0
2020-06-19 00:00:00-04:00,71.61207327769715,71.8005285316036,70.48879551369863,71.0030746459961,63158000,0.0,0.0
2020-06-22 00:00:00-04:00,70.86816394471997,72.04599387164518,70.5810240098851,72.00186157226562,30848000,0.0,0.0
2020-06-23 00:00:00-04:00,72.18933879879455,73.19612608798151,71.67357645320384,72.624267578125,28596000,0.0,0.0
2020-06-24 00:00:00-04:00,72.48045030038074,73.17029008678557,70.90538384847834,71.0154800415039,35120000,0.0,0.0
2020-06-25 00:00:00-04:00,70.91280352668058,71.55750438274345,70.42183169417419,71.47964477539062,24610000,0.0,0.0
2020-06-26 00:00:00-04:00,70.9867083236295,71.08886643946289,67.04903509973325,67.44131469726562,85354000,0.0,0.0
2020-06-29 00:00:00-04:00,67.35601300428192,69.21177961361228,66.80206626276431,69.18053436279297,36204000,0.0,0.0
2020-06-30 00:00:00-04:00,68.9558829314605,70.35489675404132,68.634516190236,70.10494232177734,40848000,0.0,0.0
2020-07-01 00:00:00-04:00,69.98046638949002,71.56247941243409,69.91698457924664,71.31649780273438,35504000,0.0,0.0
2020-07-02 00:00:00-04:00,71.75787947455035,73.54371699815358,71.73209022358978,72.6386489868164,37182000,0.0,0.0
2020-07-06 00:00:00-04:00,73.40038799149362,74.71608617074196,73.04331888530318,74.176025390625,31280000,0.0,0.0
2020-07-07 00:00:00-04:00,73.89333935460168,75.22242397379195,73.57346338419816,73.65430450439453,29164000,0.0,0.0
2020-07-08 00:00:00-04:00,74.10757946876171,74.6808680641034,73.67661603480265,74.1908950805664,24994000,0.0,0.0
2020-07-09 00:00:00-04:00,74.70913912483455,75.51601412122243,73.79836555022159,74.93428802490234,28466000,0.0,0.0
2020-07-10 00:00:00-04:00,74.69426958102004,76.56292316109031,74.21768304558893,76.45927429199219,37126000,0.0,0.0
2020-07-13 00:00:00-04:00,76.8689106040172,78.21446160699429,74.64928721165765,74.95165252685547,36928000,0.0,0.0
2020-07-14 00:00:00-04:00,73.90871734220403,75.52742402424032,73.57099018149886,75.4098892211914,31700000,0.0,0.0
2020-07-15 00:00:00-04:00,75.53635828680734,76.14139165346371,74.29008974212702,75.06571960449219,32214000,0.0,0.0
2020-07-16 00:00:00-04:00,74.38926396448059,75.31615582800775,73.71033631416837,75.28193664550781,30386000,0.0,0.0
2020-07-17 00:00:00-04:00,75.46146437413664,75.55171917286441,74.31090676386047,75.16043090820312,29134000,0.0,0.0
2020-07-20 00:00:00-04:00,75.14605618591928,77.87515346300708,74.56780342093248,77.64851379394531,31146000,0.0,0.0
2020-07-21 00:00:00-04:00,78.70334856533637,78.70334856533637,77.08116103848886,77.2864761352539,24324000,0.0,0.0
2020-07-22 00:00:00-04:00,77.38962861778855,77.86075908606615,76.67549050840206,77.78587341308594,18640000,0.0,0.0
2020-07-23 00:00:00-04:00,77.71050117068346,77.95350126110768,74.75585405103264,75.16687774658203,32552000,0.0,0.0
2020-07-24 00:00:00-04:00,74.33621633462012,75.26389536925434,73.81399912307843,74.97794342041016,30880000,0.0,0.0
2020-07-27 00:00:00-04:00,75.16291168221561,76.42108338113255,75.1435697469771,75.88697052001953,24920000,0.0,0.0
2020-07-28 00:00:00-04:00,75.63801856746305,75.70248412070406,74.27322400768118,74.4061279296875,34044000,0.0,0.0
2020-07-29 00:00:00-04:00,74.70269661768238,75.93914274895256,74.45522426355107,75.4813003540039,22130000,0.0,0.0
2020-07-30 00:00:00-04:00,74.24049724154192,76.26735986872606,74.00344498517381,75.948974609375,33428000,0.0,0.0
2020-07-31 00:00:00-04:00,74.63772780298396,74.83312221110617,72.10948110700572,73.54420471191406,68798000,0.0,0.0
2020-08-03 00:00:00-04:00,73.72671102504545,73.91664945028643,72.68525820782565,73.12217712402344,46604000,0.0,0.0
2020-08-04 00:00:00-04:00,73.22730979283256,73.67315052167564,72.338609838739,72.65203094482422,38070000,0.0,0.0
2020-08-05 00:00:00-04:00,72.86676033956763,73.51692480953368,72.57713831904795,73.08050537109375,39590000,0.0,0.0
2020-08-06 00:00:00-04:00,72.98828060328691,74.50780327060521,72.70312322102698,74.39423370361328,39908000,0.0,0.0
2020-08-07 00:00:00-04:00,74.3892589457735,75.22464735736598,73.47873514273485,74.11600494384766,31556000,0.0,0.0
2020-08-10 00:00:00-04:00,73.75348686620923,74.59135742047405,73.05422594989197,74.19585418701172,25786000,0.0,0.0
2020-08-11 00:00:00-04:00,74.01433702628904,74.88518562994612,73.29821632210256,73.41326904296875,29088000,0.0,0.0
2020-08-12 00:00:00-04:00,73.67414717677696,75.00353464661436,73.65777917490273,74.71758270263672,28740000,0.0,0.0
2020-08-13 00:00:00-04:00,74.90206754694344,76.23661593677048,74.78627319987025,75.30426788330078,29104000,0.0,0.0
2020-08-14 00:00:00-04:00,75.16588440100371,75.47534779254109,74.53208793791012,74.77261352539062,27096000,0.0,0.0
2020-08-17 00:00:00-04:00,75.11679570965488,75.6593461209205,74.78452454059254,75.28095245361328,27566000,0.0,0.0
2020-08-18 00:00:00-04:00,75.68760790793527,77.48733120140389,75.5651165445607,77.29541015625,40542000,0.0,0.0
2020-08-19 00:00:00-04:00,77.03305469861412,78.0432621672196,76.56887096166327,76.74641418457031,33212000,0.0,0.0
2020-08-20 00:00:00-04:00,76.54408952714876,78.64782052965306,76.28373007594602,78.44349670410156,34138000,0.0,0.0
2020-08-21 00:00:00-04:00,78.20941857645994,79.23549482816541,77.76184489338124,78.3775405883789,28930000,0.0,0.0
2020-08-24 00:00:00-04:00,79.0500072531237,80.05129305294929,78.38497301782635,78.76336669921875,28198000,0.0,0.0
2020-08-25 00:00:00-04:00,78.45935467278674,79.9248241883462,78.45935467278674,79.75621032714844,44942000,0.0,0.0
2020-08-26 00:00:00-04:00,79.74529582306809,82.28543836325296,79.52708609553768,81.94622802734375,79868000,0.0,0.0
2020-08-27 00:00:00-04:00,82.01068375723035,82.07614818110225,80.62555613333035,81.05106353759766,37232000,0.0,0.0
2020-08-28 00:00:00-04:00,81.00941286928159,81.68784108686194,80.87352744990812,81.55096435546875,29980000,0.0,0.0
2020-08-31 00:00:00-04:00,81.72355917378832,81.72727470241604,80.85171908365076,81.04364013671875,36468000,0.0,0.0
2020-09-01 00:00:00-04:00,81.16513873141615,82.60829240113797,80.94643712054818,82.35933685302734,36506000,0.0,0.0
2020-09-02 00:00:00-04:00,83.00726877795246,85.95332725591955,82.63804664154664,85.7103271484375,50224000,0.0,0.0
2020-09-03 00:00:00-04:00,84.78956366865626,84.78956366865626,80.09539950885743,81.42350006103516,62156000,0.0,0.0
2020-09-04 00:00:00-04:00,80.55166743305766,81.5856815238588,76.75053074846653,78.9041976928711,52172000,0.0,0.0
2020-09-08 00:00:00-04:00,76.05113396242889,77.55652856695377,75.77837176110634,75.99559020996094,52218000,0.0,0.0
2020-09-09 00:00:00-04:00,77.24234449207916,77.81116841366854,76.1771380995167,77.21407318115234,35494000,0.0,0.0
2020-09-10 00:00:00-04:00,77.39658097211174,78.55908740884439,75.66901905451185,75.97723388671875,32372000,0.0,0.0
2020-09-11 00:00:00-04:00,76.17461826356086,78.11865701517411,74.25834381874154,75.41683959960938,31942000,0.0,0.0
2020-09-14 00:00:00-04:00,76.3236261470202,77.56319740600553,75.16985255806348,75.34540557861328,33932000,0.0,0.0
2020-09-15 00:00:00-04:00,76.17461630325367,77.34351704772867,75.96806015750704,76.44439697265625,26622000,0.0,0.0
2020-09-16 00:00:00-04:00,77.14364899987078,77.4640168183633,75.37218961613101,75.42575073242188,26234000,0.0,0.0
2020-09-17 00:00:00-04:00,74.19088676909683,74.80077816753034,72.90146998731265,74.16757202148438,37596000,0.0,0.0
2020-09-18 00:00:00-04:00,74.2905808945997,74.53819704428408,71.27136953070016,72.40505981445312,62078000,0.0,0.0
2020-09-21 00:00:00-04:00,71.4166720464148,71.82829357553872,69.75481680912401,70.97529602050781,57776000,0.0,0.0
2020-09-22 00:00:00-04:00,71.9140948448393,72.87768049880222,71.1424302450622,72.67633819580078,31664000,0.0,0.0
2020-09-23 00:00:00-04:00,72.3450531786664,72.4531591633995,69.8118498161239,70.18428802490234,33148000,0.0,0.0
2020-09-24 00:00:00-04:00,69.97699055992597,71.59763442857151,69.91847287946354,70.83296203613281,29004000,0.0,0.0
2020-09-25 00:00:00-04:00,71.0481949956767,71.90962243748211,70.0915486292759,71.65967559814453,26460000,0.0,0.0
2020-09-28 00:00:00-04:00,73.11026663968008,73.23870586579038,71.87495567360742,72.62970733642578,40158000,0.0,0.0
2020-09-29 00:00:00-04:00,72.92081778937774,73.23191570117369,72.3462806130698,72.86824798583984,19564000,0.0,0.0
2020-09-30 00:00:00-04:00,72.74277828073141,73.88094068365706,72.3996027094598,72.88164520263672,34032000,0.0,0.0
2020-10-01 00:00:00-04:00,73.60918113668038,74.3416700201959,73.35824294782887,73.89781188964844,35590000,0.0,0.0
2020-10-02 00:00:00-04:00,72.50622054887572,73.55610313991006,71.95524028841874,72.32718658447266,25682000,0.0,0.0
2020-10-05 00:00:00-04:00,72.71353288786548,73.80457406240326,72.61732263884812,73.69596862792969,22266000,0.0,0.0
2020-10-06 00:00:00-04:00,73.17821867792217,73.73266487742939,71.83970508197801,72.08023071289062,24908000,0.0,0.0
2020-10-07 00:00:00-04:00,72.61829783127027,72.84989402582403,71.21531903478405,72.41992950439453,34924000,0.0,0.0
2020-10-08 00:00:00-04:00,72.65797556540042,73.89333188268745,72.65797556540042,73.69149017333984,23756000,0.0,0.0
2020-10-09 00:00:00-04:00,74.1264348466303,75.20854667615096,73.86607540630912,75.14408111572266,28706000,0.0,0.0
2020-10-12 00:00:00-04:00,76.5217630622759,79.0440544890088,76.00451004057007,77.81861114501953,49652000,0.0,0.0
2020-10-13 00:00:00-04:00,78.54167887237833,78.85262547326926,77.52354082714042,77.94408416748047,32020000,0.0,0.0
2020-10-14 00:00:00-04:00,78.2867746515305,78.73777628369358,76.89519938776775,77.76555633544922,38586000,0.0,0.0
2020-10-15 00:00:00-04:00,76.72757207687339,78.11394097416294,76.62244002284652,77.32169342041016,30800000,0.0,0.0
2020-10-16 00:00:00-04:00,77.6549689720764,78.41274767388272,77.51362753075647,78.01004791259766,28694000,0.0,0.0
2020-10-19 00:00:00-04:00,78.37950214734782,78.76086969280843,75.77786068328359,76.10566711425781,32142000,0.0,0.0
2020-10-20 00:00:00-04:00,75.730760305521,78.23271860742969,75.6623219323521,77.16300201416016,44834000,0.0,0.0
2020-10-21 00:00:00-04:00,78.02591139646333,80.27743092021694,77.94160446342664,79.01677703857422,51366000,0.0,0.0
2020-10-22 00:00:00-04:00,79.00388340012616,80.43910660569274,78.6046646033568,80.10881805419922,28672000,0.0,0.0
2020-10-23 00:00:00-04:00,80.64143954512473,81.44930594797006,80.36570343179478,81.38186645507812,27516000,0.0,0.0
2020-10-26 00:00:00-04:00,80.58887209739028,81.24498446432574,78.18311666227015,78.87493896484375,37066000,0.0,0.0
2020-10-27 00:00:00-04:00,79.13381512590206,79.68801153283871,78.49456263160442,79.559814453125,24580000,0.0,0.0
2020-10-28 00:00:00-04:00,77.35193482606472,77.43177705757188,75.11430918184105,75.21349334716797,36680000,0.0,0.0
2020-10-29 00:00:00-04:00,75.49816199343607,79.03661643187507,75.4922141209198,77.72389221191406,40062000,0.0,0.0
2020-10-30 00:00:00-04:00,82.92468207021552,83.6631186628434,79.56972678314538,80.39048767089844,86582000,0.0,0.0
2020-11-02 00:00:00-05:00,80.74508155902976,82.36230497919733,80.14352163620698,80.63945007324219,50708000,0.0,0.0
2020-11-03 00:00:00-05:00,80.92461803777752,82.40843829560912,80.1727947872518,81.83861541748047,33234000,0.0,0.0
2020-11-04 00:00:00-05:00,84.81765202984789,87.84703361066488,84.60688092230208,86.74433135986328,71418000,0.0,0.0
2020-11-05 00:00:00-05:00,88.32486074238336,88.95171049474862,86.81276931563411,87.4505386352539,41316000,0.0,0.0
2020-11-06 00:00:00-05:00,86.98336990782836,87.8998416594765,86.30890693406363,87.37019348144531,33218000,0.0,0.0
2020-11-09 00:00:00-05:00,88.81582702992517,90.16277043667961,87.2844012004575,87.43218994140625,45366000,0.0,0.0
2020-11-10 00:00:00-05:00,85.84967281516651,87.43218518372008,85.16578858845315,86.3108901977539,52722000,0.0,0.0
2020-11-11 00:00:00-05:00,86.78749556002842,87.49270449960625,86.65681639038328,86.92189025878906,25280000,0.0,0.0
2020-11-12 00:00:00-05:00,86.66994427843309,87.69353830266849,86.56926934978563,86.779541015625,24950000,0.0,0.0
2020-11-13 00:00:00-05:00,87.16586899726059,88.32683914846376,86.51719527589904,88.12747192382812,29998000,0.0,0.0
2020-11-16 00:00:00-05:00,87.86362914839663,89.22098486642108,87.6647613860386,88.34368896484375,24936000,0.0,0.0
2020-11-17 00:00:00-05:00,88.12351717934484,88.52323542100991,87.63056262599987,87.78678131103516,22942000,0.0,0.0
2020-11-18 00:00:00-05:00,87.54278101377807,87.95142862586442,86.59605523597537,86.62779235839844,23470000,0.0,0.0
2020-11-19 00:00:00-05:00,86.21121198617783,87.75900582875268,86.14302333509372,87.47781372070312,24998000,0.0,0.0
2020-11-20 00:00:00-05:00,87.54178235299388,87.97770236272952,86.38379368150468,86.40015411376953,46270000,0.0,0.0
2020-11-23 00:00:00-05:00,86.7676496397776,86.98089525253569,85.18662789996444,86.0366439819336,43232000,0.0,0.0
2020-11-24 00:00:00-05:00,85.82042834945464,87.85869478503162,85.68106953526811,87.72380065917969,31560000,0.0,0.0
